age,monthly_income,loan_amount,duration_months,existing_debt,num_dependents,employment_type,education,credit_history,collateral,approved
43,1456065,144702,36,78711,2,employed,tertiary,1,0,1
38,1355710,2252661,36,720964,5,employed,secondary,0,0,0
35,1460808,4600056,48,665655,5,unemployed,secondary,1,1,0
59,905754,1212886,48,6774,0,employed,none,1,1,1
47,71650,4125341,60,639395,4,self_employed,tertiary,0,1,0
52,1454962,2979386,24,667550,1,self_employed,tertiary,0,1,0
60,976694,3919108,60,424502,3,employed,tertiary,1,0,1
32,1923204,4803214,60,731685,5,employed,primary,0,1,0
62,1269097,3313647,12,228552,5,employed,none,1,0,1
64,1269309,3067253,18,596715,0,employed,tertiary,1,1,0
44,866141,1008101,60,87513,1,student,primary,0,1,0
61,292037,4940618,24,326158,4,self_employed,primary,0,0,0
55,1179004,119519,36,751247,4,employed,tertiary,0,1,0
46,256251,4955779,36,206924,3,employed,primary,0,0,0
57,584231,1010655,6,841688,4,self_employed,none,1,0,0
26,1797176,1246688,60,783837,4,employed,none,0,1,0
24,1537552,2191924,12,773940,1,employed,tertiary,1,1,0
62,71042,2269583,6,623031,1,employed,tertiary,0,0,0
64,1875706,3029674,48,189702,3,unemployed,secondary,1,1,0
50,880326,2342056,18,246968,5,employed,primary,0,0,0
42,1028582,208988,24,877622,0,employed,tertiary,0,0,0
61,368903,2661895,60,980275,3,student,secondary,0,1,0
29,1466693,2077787,36,838147,2,employed,tertiary,1,0,0
51,1929314,4283384,12,7466,4,unemployed,secondary,1,0,0
62,944801,4350546,36,781863,0,employed,secondary,0,0,0
49,1809307,977281,60,804069,5,employed,secondary,0,0,0
58,1774854,4411707,48,392568,5,employed,tertiary,1,0,1
50,864811,4500696,6,68745,1,employed,secondary,1,1,1
37,432811,4265272,60,560605,2,employed,secondary,1,0,0
55,551691,3430145,6,705126,5,employed,secondary,1,0,0
21,1058314,2923382,24,134150,2,employed,primary,1,0,1
33,264304,3105450,12,944803,4,employed,tertiary,0,0,0
32,446178,1440179,48,757154,1,self_employed,tertiary,1,0,0
48,1767787,3821414,12,527831,0,unemployed,primary,1,0,0
31,488963,796470,24,384934,1,unemployed,secondary,1,0,0
58,961612,1982893,48,487843,4,employed,none,1,0,0
21,364493,4397633,48,51052,5,student,tertiary,1,0,1
51,251904,1199164,6,546352,2,employed,secondary,0,1,0
32,761716,1622762,6,596575,4,employed,secondary,0,0,0
46,720105,1968517,6,604730,5,employed,secondary,1,0,0
60,55730,3509544,36,644838,3,self_employed,primary,0,1,0
36,1505713,2880095,18,476848,2,unemployed,tertiary,1,1,1
59,1852366,3479985,60,14425,4,self_employed,secondary,0,1,0
50,1300786,1361414,6,313625,0,employed,tertiary,0,1,0
53,788471,4235727,18,77347,0,self_employed,secondary,1,1,1
43,1117599,65588,18,476330,5,employed,primary,1,1,1
64,1749660,2864268,12,596605,5,employed,tertiary,1,1,1
54,1966541,507301,24,516066,0,employed,secondary,1,1,1
25,395430,3912230,36,480042,3,employed,tertiary,1,0,0
38,878411,3260101,18,50530,1,employed,tertiary,1,0,1
49,1907845,4067763,60,343243,0,self_employed,none,0,1,0
26,458213,4775296,36,288032,5,employed,primary,1,1,0
29,1989983,97361,12,682851,5,employed,primary,1,0,1
60,750399,2289665,6,949856,3,employed,tertiary,1,0,1
51,1619186,4210244,48,508653,0,student,secondary,0,1,0
53,70923,4258981,18,677036,3,employed,secondary,1,1,0
47,1893884,4009978,24,327980,0,employed,primary,0,1,0
34,897405,2008970,48,168535,1,employed,tertiary,0,1,0
49,1494679,1765979,12,896910,4,self_employed,primary,0,0,0
56,244795,3473604,36,835422,0,employed,tertiary,0,0,0
48,878854,2558894,60,610832,4,employed,tertiary,1,0,0
41,283462,1894348,6,587915,0,employed,primary,1,1,0
23,101413,809848,36,413437,1,employed,tertiary,1,0,0
39,938916,1459277,24,770325,5,employed,secondary,1,0,0
51,1354295,1642023,18,750230,4,self_employed,secondary,1,0,0
55,603044,172366,24,502270,3,student,primary,1,0,0
23,1432296,2343316,36,128345,0,student,tertiary,1,0,1
46,1741112,842644,36,479053,5,self_employed,secondary,1,1,1
36,1371024,1589152,48,597131,0,employed,primary,1,1,1
31,1653205,873837,24,968817,3,unemployed,none,1,1,0
41,460226,442776,24,29251,1,unemployed,secondary,1,0,0
36,1225615,406440,24,439802,2,unemployed,none,0,1,0
29,1814694,891618,6,755053,0,employed,secondary,0,1,0
20,1785594,1011743,60,598706,3,employed,tertiary,1,0,1
41,230074,4779124,36,971388,2,student,tertiary,0,0,0
45,1857254,2357278,12,839052,0,student,tertiary,0,1,0
37,706735,1085340,6,534328,4,self_employed,none,0,1,0
33,1722349,3412079,6,989181,5,student,tertiary,1,0,0
48,858524,3524412,6,176950,5,self_employed,secondary,1,0,1
31,181562,153021,48,399185,3,employed,tertiary,1,0,0
55,1102305,2061562,60,13162,4,employed,tertiary,1,0,1
54,1759910,50209,60,589723,1,self_employed,primary,1,0,1
31,692510,272071,12,261989,2,employed,none,0,0,0
26,1445936,3856627,24,642792,3,student,secondary,1,0,1
48,658148,2953561,48,336811,0,employed,primary,0,1,0
30,308360,2508884,36,390802,5,unemployed,secondary,1,1,0
52,409014,3057446,18,529325,0,unemployed,tertiary,0,0,0
25,1119974,266194,48,322670,2,employed,tertiary,1,0,0
34,346794,2504082,18,874346,4,employed,tertiary,1,0,0
51,678177,2535702,36,145765,4,self_employed,secondary,1,1,1
30,1363879,3647326,12,519405,3,employed,tertiary,1,1,1
42,410306,57399,60,878594,3,self_employed,none,1,1,0
45,1554558,2245814,18,59090,4,employed,secondary,1,1,1
53,1324535,3491489,6,919955,3,employed,tertiary,1,1,0
53,677122,4907162,48,589848,4,employed,secondary,1,1,0
48,1508857,1084023,18,399178,2,employed,primary,1,0,1
23,1644502,443545,36,490167,3,employed,tertiary,1,1,1
36,1886081,350763,60,351696,4,student,primary,0,1,0
54,1538303,1105608,6,278588,3,employed,tertiary,0,1,0
32,1838243,3899182,18,302587,0,student,tertiary,0,1,0
60,568490,3495906,60,671866,5,student,secondary,1,1,0
58,1854933,1614458,36,431600,0,student,secondary,1,1,1
34,603608,1971166,12,509090,1,employed,none,0,0,0
48,513092,1716984,36,359373,4,self_employed,primary,1,0,0
48,84924,4292154,12,374458,1,employed,tertiary,1,1,0
30,1311368,1627586,60,513062,4,employed,none,1,0,1
51,1532526,4524220,60,548536,5,unemployed,none,1,0,0
21,1953124,398249,6,439378,3,employed,tertiary,0,0,0
33,745385,4679199,36,698050,4,student,secondary,1,1,0
39,1100735,1036275,24,389665,0,self_employed,primary,0,1,0
41,623228,4248880,48,987129,3,employed,primary,1,0,0
30,1702300,1460124,24,768112,5,employed,tertiary,0,1,0
46,520192,2582000,24,68008,0,self_employed,primary,0,1,0
22,1637542,1664340,24,846741,3,self_employed,tertiary,1,0,0
36,1815011,3444020,48,43237,4,self_employed,tertiary,1,0,1
63,490420,1522077,24,913399,4,employed,primary,1,1,0
47,1503813,860586,12,953236,0,employed,secondary,1,1,0
48,712132,1478931,36,270248,2,employed,tertiary,1,0,1
40,1690027,3764534,60,607518,4,employed,primary,0,1,0
35,815328,1649826,6,352410,2,employed,tertiary,1,1,1
56,779115,2910597,24,559268,3,employed,none,1,0,0
39,204536,1398483,60,785345,2,employed,none,1,1,0
25,625425,4360493,24,599278,0,self_employed,tertiary,1,0,0
38,473448,1208866,6,170632,1,self_employed,tertiary,1,1,1
24,897929,1031598,6,271698,1,employed,tertiary,1,0,1
22,551233,4092974,24,877481,0,self_employed,secondary,1,1,0
20,674773,855896,12,500223,1,self_employed,tertiary,1,0,0
57,1339546,1009540,60,177059,0,employed,secondary,1,0,1
34,1728332,2271132,6,686345,4,employed,primary,0,0,0
53,1052021,3238027,36,48167,2,employed,tertiary,0,0,0
54,50901,791165,60,247605,1,employed,none,1,1,0
44,137980,81541,36,695788,4,employed,tertiary,0,0,0
43,1468314,525759,60,329382,1,employed,secondary,1,1,1
31,1575389,2894510,12,246150,3,self_employed,tertiary,0,1,0
37,839313,4373492,48,718083,0,unemployed,secondary,1,1,0
34,342007,258150,18,17038,0,employed,secondary,1,0,1
63,816722,2623338,12,415435,4,self_employed,none,0,1,0
35,448838,1908777,24,921775,3,unemployed,secondary,1,0,0
46,565956,530620,18,813829,2,employed,primary,1,0,0
27,1574960,4788748,24,74491,3,student,tertiary,0,0,0
44,537063,4985500,36,553890,3,employed,secondary,0,1,0
36,776546,4913099,6,578759,5,student,tertiary,1,1,0
48,881633,4969314,60,717510,2,employed,tertiary,1,1,0
27,301839,1172207,24,961731,2,employed,tertiary,1,0,0
34,1075264,874341,36,883513,3,self_employed,primary,1,1,0
46,1419971,2740927,12,547404,1,student,primary,1,0,1
26,646860,3086124,24,268818,5,employed,secondary,1,0,1
22,1662119,2632977,36,410685,1,self_employed,tertiary,1,1,1
48,1686076,4554103,6,267590,3,self_employed,secondary,0,0,0
63,886642,477557,60,124809,1,employed,secondary,1,0,1
43,437773,1865599,24,807192,2,employed,none,1,1,1
22,72499,3247514,48,526251,2,employed,secondary,0,0,0
39,676840,2215456,36,370425,1,employed,tertiary,0,1,0
34,494844,415750,24,731362,2,self_employed,tertiary,0,1,0
44,1684224,534103,6,682622,0,student,tertiary,1,0,1
49,1496395,2202259,60,529465,2,self_employed,none,1,1,1
33,536525,2669210,24,11160,3,student,tertiary,1,1,1
26,921905,3440919,24,365020,4,employed,tertiary,1,0,1
36,193704,1755096,60,7543,1,employed,tertiary,1,0,1
63,735967,4505237,48,893643,5,unemployed,secondary,1,1,0
39,1190449,2429220,36,999666,1,unemployed,secondary,0,1,1
55,115756,3569065,18,563566,2,employed,secondary,0,1,0
28,490210,1834210,60,947111,2,employed,secondary,0,1,0
57,1293030,2513501,24,741195,4,unemployed,tertiary,1,0,0
41,1417064,1794919,18,148293,4,employed,none,1,1,1
21,1545567,1078719,12,396539,5,employed,tertiary,1,1,1
43,1499141,1636987,24,838537,3,self_employed,secondary,1,0,0
27,1956162,2869127,18,238913,0,student,primary,0,1,0
30,1650328,1982919,12,338295,3,self_employed,tertiary,1,0,1
32,1534416,2199151,48,780268,5,self_employed,secondary,0,1,0
36,1220473,1916161,36,329112,1,employed,tertiary,1,1,1
27,570082,313356,24,940742,2,self_employed,tertiary,1,0,0
40,349488,1177360,36,761319,3,employed,tertiary,1,0,1
37,1093361,393288,12,850262,2,student,secondary,0,0,0
49,133791,2052507,36,860399,2,employed,primary,0,1,0
37,1778235,2702808,36,139402,3,self_employed,secondary,1,1,1
50,753335,3921907,60,175225,3,unemployed,tertiary,0,1,0
57,1231110,2828366,6,795043,4,employed,none,1,0,0
51,1180017,4827376,12,276016,5,student,primary,1,1,1
30,1975464,2538489,36,835887,5,employed,secondary,1,0,1
64,1966796,1460364,18,821362,0,employed,tertiary,1,0,1
44,1336188,1408293,12,858454,4,employed,secondary,1,0,1
52,483797,1961128,6,62714,0,unemployed,tertiary,0,1,1
57,1330020,3734796,24,649194,3,unemployed,primary,1,0,0
60,1038793,4806497,48,966220,5,employed,none,0,0,0
27,850607,3836065,36,370866,5,employed,none,1,0,1
30,187263,4898243,18,853136,0,student,tertiary,0,1,0
41,395578,3753375,6,415,1,employed,primary,1,1,1
43,1707382,2475358,12,600729,4,self_employed,secondary,0,1,0
60,1834094,3793407,48,636024,4,self_employed,tertiary,0,0,1
36,1951545,4343900,48,595067,4,unemployed,tertiary,1,1,0
31,952153,3967430,36,999573,5,self_employed,tertiary,1,1,0
51,97645,3028602,6,747916,2,employed,secondary,0,0,0
34,289608,1901579,6,874876,5,student,secondary,1,1,0
35,597571,724502,18,988939,2,employed,none,1,0,0
41,1614945,2155777,24,104448,5,employed,primary,0,1,0
47,399115,3578597,24,272032,3,employed,primary,1,1,1
39,1977767,4653446,60,176371,5,student,primary,1,0,1
52,1813059,2440514,24,124790,3,self_employed,tertiary,0,1,0
29,152780,1221758,60,583053,2,employed,primary,1,0,0
59,1521816,3740582,48,193786,4,self_employed,tertiary,1,1,1
51,1541422,2176869,48,15935,2,employed,secondary,0,1,0
52,867166,3901072,12,859434,0,student,primary,1,0,0
21,1099091,992639,48,342775,4,employed,tertiary,1,0,1
52,1995790,1041993,48,994233,5,self_employed,primary,1,0,0
52,903159,1560902,6,525608,5,self_employed,secondary,1,1,0
60,1851736,2498966,12,308176,5,employed,tertiary,0,1,0
32,945596,3546610,6,602051,5,unemployed,secondary,1,0,1
49,1406936,2799580,18,935411,5,employed,secondary,1,0,0
52,383977,4346841,60,300146,2,self_employed,none,1,0,0
32,633043,1869201,60,438054,3,self_employed,none,0,1,0
45,1650720,1330280,18,563200,2,self_employed,secondary,1,1,1
41,558175,2900310,60,262696,1,employed,secondary,1,0,0
58,1172446,4065789,12,544428,2,student,secondary,1,0,0
21,1235656,641058,12,85591,4,employed,tertiary,1,0,1
57,1892995,3777661,48,179809,5,self_employed,tertiary,1,0,1
58,146502,1726373,60,557655,2,self_employed,primary,0,0,0
45,640611,1329372,18,211706,3,student,tertiary,1,0,1
34,482206,4145228,36,548349,5,self_employed,tertiary,1,1,0
53,1894881,498402,24,358734,0,employed,secondary,1,0,1
61,787902,2499851,48,997840,1,unemployed,secondary,1,0,0
63,1577553,331833,24,828556,4,employed,primary,1,1,0
59,741804,1585834,18,963142,3,employed,none,1,1,1
30,478556,2492547,60,484331,1,student,tertiary,1,1,0
22,1728083,1286968,60,395198,2,self_employed,primary,1,0,1
25,1627897,3128882,24,902754,1,employed,tertiary,0,1,0
28,385468,1810027,36,892566,5,self_employed,tertiary,1,0,0
25,1900697,1571093,60,822197,5,employed,primary,1,0,1
28,1732620,2038022,36,344750,0,employed,secondary,1,1,1
58,530350,4480806,6,882854,1,employed,tertiary,1,1,0
50,546232,3102687,12,634198,1,self_employed,secondary,1,1,0
51,1587031,72551,24,841113,5,self_employed,secondary,1,0,0
60,1360786,3243796,60,980736,2,self_employed,primary,0,0,0
31,1737023,143608,36,848781,2,employed,secondary,1,0,0
27,1799182,2707001,60,624351,4,self_employed,tertiary,0,0,0
27,581821,3329692,12,63474,2,employed,primary,1,0,1
47,1824088,336539,12,684873,1,employed,tertiary,1,0,0
39,1865517,1641620,6,809024,0,unemployed,secondary,0,0,0
26,1476548,2103790,12,374340,2,employed,tertiary,1,1,1
30,1944666,3099307,12,810050,5,self_employed,secondary,1,1,1
39,1923506,4572781,48,51632,5,student,tertiary,1,1,1
35,1731892,2614113,18,408625,4,employed,tertiary,1,1,1
23,1896780,4744059,60,9529,4,self_employed,tertiary,0,0,0
25,925817,2851818,6,908596,1,self_employed,tertiary,1,0,0
41,1016540,4095721,6,548442,2,employed,primary,0,0,0
45,300231,1913032,24,32882,2,self_employed,none,1,0,1
22,1111516,4994614,12,569205,4,self_employed,tertiary,1,1,0
60,430171,3139809,24,606776,2,employed,tertiary,1,1,0
61,591220,2274344,48,539989,1,employed,tertiary,1,1,0
33,1324953,1428148,36,206353,0,student,secondary,1,0,1
30,500043,3094410,12,745231,5,self_employed,primary,1,1,0
37,1028935,4706480,36,592513,1,employed,tertiary,0,0,0
31,1123224,4112118,18,905710,2,employed,none,0,0,0
42,1080451,288826,48,707852,1,self_employed,primary,1,0,0
31,82966,1767354,12,2988,5,employed,tertiary,1,1,0
32,470993,800782,24,35919,3,employed,tertiary,0,1,0
44,1354309,3951407,24,503239,5,self_employed,none,1,0,1
64,213639,531809,12,703786,5,self_employed,secondary,1,0,1
38,296331,1284832,60,707527,3,employed,primary,1,0,0
55,984678,1868182,24,9013,2,employed,secondary,1,0,1
64,1141174,4417209,60,432329,2,employed,tertiary,0,1,0
27,240271,443781,12,658934,0,employed,none,1,1,1
48,457014,2056260,6,753376,5,employed,tertiary,1,1,0
51,1032868,3208562,24,7838,1,employed,none,1,0,1
63,897516,2739290,60,31368,0,employed,tertiary,1,0,1
37,749597,87180,12,556516,2,employed,tertiary,0,1,0
25,1819433,683976,12,247368,2,student,primary,1,1,1
37,705538,3993855,60,967215,4,employed,secondary,0,0,0
38,298004,2301347,24,308241,0,employed,primary,1,1,0
41,1053510,4842030,6,186845,2,employed,secondary,1,0,1
56,67118,4880083,24,946143,3,employed,primary,1,1,1
51,1121192,2669893,12,408039,4,unemployed,primary,1,0,0
60,181870,3841860,6,678870,1,employed,secondary,1,1,0
22,1368321,407054,36,129802,4,unemployed,tertiary,1,0,0
47,1910371,2552656,18,824765,5,employed,secondary,0,1,1
29,52795,1931986,24,266579,5,unemployed,tertiary,1,0,0
54,1196038,1039924,48,824850,1,employed,tertiary,1,0,0
48,1537056,2015629,12,57955,3,employed,tertiary,1,0,1
34,1463612,2878607,6,321651,1,employed,tertiary,1,1,1
52,1433553,1153248,60,51033,0,employed,tertiary,1,0,1
26,1621480,1684685,60,741449,1,employed,none,1,1,0
31,1363804,4313528,60,859404,1,employed,secondary,0,0,0
49,1980873,1079922,6,626300,4,self_employed,secondary,1,0,1
40,1568438,284745,36,47219,3,employed,primary,0,1,0
50,837163,3633650,24,689837,1,employed,tertiary,1,0,0
43,1230777,3848570,48,482996,0,employed,secondary,1,1,1
39,209094,2413319,60,698081,4,self_employed,secondary,1,1,0
56,313749,1868222,6,198300,3,employed,primary,1,1,0
23,1176082,2885148,60,408739,3,employed,tertiary,1,0,1
47,814601,613506,36,556614,2,employed,tertiary,1,0,0
63,1142706,565729,12,374770,5,unemployed,secondary,1,1,0
39,996769,2962044,60,173277,0,self_employed,secondary,0,0,0
43,213402,2133805,36,917629,5,employed,tertiary,1,1,0
51,904901,3163192,24,853167,4,employed,tertiary,1,0,0
60,1244835,404182,60,366540,4,employed,secondary,1,0,1
55,469007,2690955,36,16375,0,employed,tertiary,1,1,1
53,1451156,3618935,6,133783,3,self_employed,primary,1,1,1
55,1300258,2548002,6,949941,1,employed,secondary,1,0,0
21,1473061,2092532,18,945526,0,employed,primary,0,0,0
34,273034,2966585,36,271326,4,self_employed,none,1,1,0
53,559394,1624255,12,617465,5,employed,primary,1,0,0
55,1722558,3829404,60,619354,0,employed,primary,0,0,0
25,594061,4533562,48,910833,3,employed,none,0,0,0
58,840671,2819785,48,874580,2,employed,tertiary,1,1,0
61,333007,3564078,24,989035,2,unemployed,tertiary,1,1,0
31,363559,3765663,18,434166,1,self_employed,primary,1,1,0
22,118968,3671609,36,890238,1,employed,secondary,0,0,0
64,543891,2714119,12,143992,3,employed,none,1,0,1
37,634718,1361147,18,546432,5,employed,tertiary,1,0,0
59,1348648,2147951,6,120270,1,employed,tertiary,1,0,1
40,51515,1586201,24,739778,2,student,none,1,0,0
34,147206,1629889,60,657925,3,employed,tertiary,1,1,1
52,295282,588769,60,88909,3,unemployed,secondary,1,0,0
54,1858566,337555,60,447158,3,employed,secondary,1,1,1
45,457821,1850830,36,201632,0,unemployed,primary,1,1,0
27,892672,3825944,48,942195,5,self_employed,secondary,1,1,0
55,55586,2794454,12,654949,5,self_employed,none,1,0,0
49,1068725,458177,60,295943,1,employed,secondary,1,0,1
42,958806,4758415,60,459993,5,unemployed,none,0,0,0
61,819565,3247418,6,34510,4,employed,tertiary,1,1,1
63,1654050,4821462,18,497229,2,student,none,1,1,1
33,1649792,3171192,60,87919,1,self_employed,none,1,1,1
33,1852200,2838647,24,113043,5,employed,tertiary,1,1,1
21,1837023,1620497,18,732726,2,student,tertiary,0,0,0
56,1483710,784158,48,422191,1,unemployed,tertiary,1,1,0
24,1447749,2742205,18,315386,4,self_employed,tertiary,1,1,1
57,594999,855231,12,46546,2,employed,tertiary,0,1,1
64,1677826,1472771,6,485303,4,student,tertiary,1,0,1
60,70039,3219283,36,678627,2,self_employed,secondary,0,0,0
33,1659425,2529129,12,995415,0,self_employed,secondary,1,0,0
58,256555,905434,48,480265,0,student,secondary,0,1,0
44,1589663,358697,24,856371,2,employed,primary,1,1,0
39,1048899,3460960,48,907697,2,employed,secondary,1,0,0
21,1318306,3765799,48,791329,4,self_employed,tertiary,1,1,0
58,51577,4769707,18,131235,5,employed,tertiary,0,0,0
25,157792,4967790,24,232686,3,self_employed,primary,1,0,0
36,995854,122908,12,314684,2,employed,tertiary,1,0,1
44,1870844,1691973,48,476131,1,employed,none,1,0,1
47,1337116,4615391,12,244367,1,employed,tertiary,1,0,0
21,1001302,4253726,60,816462,1,employed,tertiary,0,0,0
54,1327082,892606,60,55313,0,employed,primary,1,1,1
56,1835353,3921549,60,914502,5,employed,secondary,1,0,0
24,60785,500415,36,29870,4,employed,tertiary,0,1,0
20,1170803,3749446,18,902997,5,self_employed,primary,1,1,0
59,955112,4273138,12,124703,0,unemployed,primary,1,1,0
31,898389,598723,60,422698,5,employed,none,0,1,1
55,1688295,3282940,60,948562,5,employed,tertiary,0,0,0
64,1509089,1678661,24,319399,1,employed,secondary,1,0,1
42,908326,2583922,48,878839,2,employed,secondary,1,0,0
50,1346517,4823147,60,642240,1,student,secondary,1,0,0
30,1817708,135350,36,458146,5,employed,primary,1,0,1
29,200653,4259020,24,443716,2,employed,tertiary,1,1,0
