income,expenses,savings,loan_amount,credit_score,loan_status
1489627.45,1220224.71,581685.79,9579366.5,612,0
174361.99,117409.02,432426.3,3652144.04,706,0
1089618.7,477951.97,8157.28,511989.49,601,1
1202567.29,698059.13,3001926.59,9704750.39,533,1
1256586.06,990661.18,988852.22,7958653.77,715,0
1782499.87,1458722.69,4731046.66,2581412.4,682,1
1647447.39,514457.81,3417526.71,4118473.76,626,1
1862924.77,815404.4,3723148.29,8629781.27,680,0
2318161.46,1007603.31,2540609.19,3606264.52,553,1
2457658.64,563863.96,437976.7,5695670.22,756,1
2182556.92,1350492.96,5435045.36,5371825.85,779,1
2871018.72,2292146.8,1472003.98,4042880.76,725,0
152874.49,71407.99,170726.55,6413043.92,612,0
667756.16,479465.72,1202671.62,4759242.84,655,0
121932.34,77962.35,176406.98,261243.39,806,1
1977676.67,915573.55,1178659.51,8153111.92,778,0
2704288.59,807884.2,1140801.63,1175900.04,849,1
806098.66,561469.24,298045.96,4667694.81,571,0
2788400.18,2225688.81,7219234.0,5820012.87,562,1
274775.43,186874.26,26015.37,7069785.24,663,0
2809864.48,597138.18,8235832.99,4137425.53,690,1
1119705.79,393423.22,666881.17,7368707.45,635,0
394120.4,97992.52,130440.8,1356933.34,611,0
1509028.1,904315.68,2611999.32,6551783.21,776,0
844652.05,616202.7,202680.91,8272072.33,640,0
926131.42,256913.88,1673852.68,8899967.53,528,0
991140.9,779865.81,2529272.57,5816686.63,540,0
2428775.1,1430199.48,349000.57,3163307.22,674,0
1663567.7,1136180.66,3991906.73,1675397.29,850,1
1002792.33,882438.49,1186736.85,3488309.59,552,0
1869967.97,483530.13,894727.13,5422745.01,618,1
2176836.96,1808639.82,1149999.98,2003485.73,850,1
890609.6,256737.71,2454781.57,9527523.31,601,0
1299292.39,617256.35,431127.64,8976497.52,695,0
453469.67,360965.07,1179179.12,377924.09,837,1
625333.11,521764.17,1021002.55,5641519.89,554,0
2075241.78,1150638.91,243153.04,7903622.46,619,0
626171.21,385642.1,872524.77,2491650.0,601,0
1622973.81,1129107.97,3980097.47,5262767.51,498,0
2156234.16,1688182.71,4697589.77,4089619.23,806,1
409943.08,116857.48,601118.9,2005635.33,591,0
1745205.44,1338657.24,4502891.18,6166636.97,562,0
844032.07,453155.17,304775.16,9937237.15,605,0
2892487.94,1490893.56,7895980.56,3684608.24,742,1
1502282.38,746228.46,3814781.13,5546171.13,661,1
2437378.39,1356274.6,5179015.9,3312154.08,570,0
1695656.97,1460868.49,4160571.16,8775638.74,690,0
225896.35,131865.33,368537.81,8652796.87,731,1
1936138.99,1679066.73,3921624.91,1828795.21,647,0
2859069.69,932637.37,4808366.86,9004491.3,626,1
1844674.28,1303991.37,1966949.6,1557511.68,751,1
2475647.69,1902702.8,4224896.76,999627.6,632,1
2664198.74,1799373.67,2057816.45,6546699.43,810,0
761431.34,475777.02,1005727.08,3889745.85,574,0
714930.04,425647.14,602204.32,5330868.9,571,0
1871844.87,1502438.79,690080.63,6543079.28,559,0
1291982.56,1001483.67,1247519.72,575730.52,626,1
2535597.78,724172.06,6480890.69,2964884.05,650,1
2710067.06,2151824.03,3098263.33,4636017.8,517,0
1124922.0,551040.83,2524337.28,2702544.73,659,1
786924.62,297133.12,413602.52,537265.27,706,1
2363523.99,1911708.01,3009374.6,912431.9,503,1
896937.5,450636.97,309056.15,8027391.29,597,1
2485581.52,1903595.74,1033661.86,9118298.25,706,0
1328840.94,510783.24,2461424.21,1564721.36,541,1
2035894.71,412778.72,3710307.05,2530156.48,618,1
377052.41,206180.34,241357.18,6539881.58,758,1
1909192.04,515786.9,2717294.96,9545004.17,829,1
1410126.27,1026661.0,3652112.11,3030917.61,693,0
1801164.54,708312.63,941296.74,8559375.58,633,1
587241.2,299817.14,33843.65,5084945.21,599,0
2236933.86,583668.6,4375410.02,9567758.46,741,1
2602111.52,1042565.84,417624.91,1405773.69,763,1
728545.42,544254.88,2141792.92,9738040.36,534,0
377572.21,115579.21,690527.04,4437737.35,741,1
168551.9,110066.36,237858.6,9531736.98,589,0
1961717.35,1652154.62,2530571.48,4613967.66,564,0
1860572.7,1257534.54,3198718.88,5324317.23,634,0
1685422.5,1293924.44,458221.39,8057511.35,749,0
772646.58,213466.91,2155728.13,7240153.58,680,1
1233627.39,463242.23,2315427.57,6215053.04,678,1
1823981.37,1506931.82,1006720.06,4198951.23,685,0
1540623.89,1079320.93,2600177.44,7934761.76,696,0
2964578.01,1920120.65,1185147.92,9484871.92,638,0
495675.28,329443.99,26101.34,147618.42,713,1
2115919.21,1036674.28,4002369.0,5899058.71,584,0
1272524.43,294194.47,2475632.68,8666510.24,715,0
1341778.88,1005138.74,2349575.25,6548469.75,735,0
2181033.52,1472414.13,1200549.06,8018251.12,719,0
2108064.84,1119304.69,3816207.8,8955857.98,725,1
2974642.38,2468452.64,504299.52,7521962.61,696,0
472343.44,205616.66,863309.22,7184323.14,767,1
401917.98,163188.84,668008.21,9649221.62,422,0
2200582.57,1784578.78,4325827.08,8643662.35,735,0
1777322.06,1347017.03,4774645.64,8163009.8,847,1
895065.93,501671.81,2283379.71,909713.44,587,1
330316.17,96291.89,971777.81,2428347.34,576,0
348408.92,122134.76,1020393.26,5589722.44,778,0
2693153.54,1775756.62,6239926.54,7110123.04,557,1
656415.24,308205.9,1883425.25,3066988.19,583,0
1037777.53,815206.66,2700143.19,978614.73,666,0
757303.57,655043.73,1653002.35,3145436.91,570,1
1129489.29,862868.65,255437.12,7721740.35,737,0
301329.14,139901.64,44340.48,8780140.24,570,0
1605273.39,1207294.82,4033728.9,9133391.3,686,0
296076.43,132052.81,434926.68,3819723.46,678,0
2421033.87,767395.26,5916571.13,3756758.82,816,1
777765.04,173733.45,730130.67,4096739.34,766,0
1666034.55,783039.07,1987495.21,3789304.22,597,1
2652229.35,2207958.43,5571167.32,6678656.24,523,0
1987544.37,730006.39,5457757.51,3615316.46,733,1
1645577.58,566998.92,433254.94,252422.17,584,1
1040567.88,914528.63,2689279.47,4418294.78,616,0
1065705.55,231794.02,2535354.18,2280313.06,544,1
2041512.17,1531231.11,1932531.78,336631.02,717,1
2983004.15,1267654.37,3178837.9,4734887.37,585,0
2019333.65,456857.22,281463.67,2099247.86,646,1
1717571.91,1446988.69,81106.89,4554781.06,648,0
2218886.48,660672.63,3175267.33,2813612.37,668,1
1449096.28,849526.17,415338.43,6056903.26,716,0
274412.79,107525.35,159709.74,9909230.0,625,0
1730660.77,425110.79,4396400.31,5494957.61,575,1
2877113.33,675965.52,4928740.18,6486614.37,464,0
608378.53,170887.26,1156465.12,9196793.79,660,1
2101014.18,525163.01,1181690.2,3771304.16,634,0
682707.7,500008.76,1697201.38,1707157.08,578,0
1653900.28,892934.71,4306655.98,2863832.97,656,0
380361.7,167368.45,597161.33,4057809.66,735,0
1406075.72,692996.0,3849375.97,6467925.93,761,1
2292873.65,1949544.98,5811255.89,95650.89,496,1
1107957.42,927943.44,2430828.14,8541162.99,613,0
2028244.0,1421745.37,4466655.22,807135.03,746,1
2406804.89,1971841.49,760984.58,9011518.73,809,0
2788815.68,1181770.74,2265935.36,9496873.49,568,1
780462.04,364301.36,156515.15,9901522.8,787,0
1258016.16,792045.12,32763.3,8104626.33,514,0
542006.44,345007.78,257414.36,1461462.48,764,0
2978202.16,1599860.08,7866806.48,7076362.08,621,0
2788302.81,1339669.34,2006524.54,2073046.84,806,1
1665875.68,1483172.79,4848467.67,8976421.96,603,0
2541896.55,1969427.23,4554755.8,3200228.96,619,1
1610778.13,812615.24,1146512.35,3301619.97,636,1
1908398.5,1353254.41,2846171.03,9180650.29,496,0
358460.85,139331.29,235610.75,181649.15,473,0
2290284.22,618648.2,6760737.34,1979963.21,701,1
470369.1,210114.69,1195581.81,4248226.05,748,1
2495596.13,1203079.38,196444.26,7022179.59,710,0
2367881.45,500986.86,6732663.86,6493283.35,524,1
2155359.62,1660390.77,4662463.85,6710648.16,698,1
204865.1,92483.36,50631.13,8806219.18,550,0
979072.23,593604.36,1969808.39,1254252.6,690,1
863026.45,217287.82,1674944.56,5245508.88,763,0
1144395.58,369065.03,751142.62,7268503.01,686,1
354163.97,291401.01,805843.47,6379378.51,796,0
2817177.69,1763782.18,735830.22,4510725.49,635,1
1706026.5,1476052.14,2505019.35,220290.13,628,1
986020.5,886555.71,29353.46,651500.04,656,0
1251246.4,575951.32,3636387.89,1233466.2,515,1
1396887.37,571553.43,3149549.23,3465116.14,609,1
1841723.57,1474942.92,877684.84,1220651.85,618,0
1595470.34,1434372.51,1635392.39,4289519.01,621,1
2766236.72,1772463.04,1332460.64,1827487.81,676,1
1541194.1,1166065.15,3544518.94,7802703.67,501,0
2977258.24,2224673.16,526048.71,8721301.79,535,0
2569132.38,1152866.8,6477347.85,3926992.7,763,1
704680.49,424210.09,1991842.14,5137751.06,449,1
2798726.12,2191793.98,5681088.9,9537287.6,711,1
437462.55,298209.35,279493.23,5378302.17,612,0
2470604.15,530722.02,2668920.26,9950978.5,666,1
1203807.55,524491.69,1723514.89,1464203.39,805,1
2646125.53,796835.69,4799739.14,8629152.88,636,0
2617364.4,950314.1,5250404.9,4997169.88,712,1
2437183.66,2032227.64,4052169.15,276005.41,655,0
2391088.27,539968.23,2520067.78,9723618.27,639,1
983569.5,348046.39,2628837.2,9652226.6,626,1
334665.92,139454.8,81717.44,3863544.86,720,0
1268642.52,801552.26,1774536.76,9543713.61,576,0
603221.09,346171.2,1403511.21,1453045.94,536,1
2115358.16,746274.32,386302.47,6817095.9,657,0
1103689.21,347627.61,2335412.6,1959693.42,669,1
2929269.58,1071405.61,7203468.97,2504140.0,467,1
1958819.02,1080819.02,3883346.76,7804407.5,648,0
2485193.63,968789.24,96452.05,3804712.94,527,0
484321.55,418125.33,261732.73,120918.65,712,1
2599842.0,1364151.8,2668319.85,4171672.32,469,0
2775995.85,669451.42,1946167.71,2319289.74,842,1
1512479.56,1074596.29,4367975.07,6849132.64,616,0
1858133.52,799353.62,3632245.48,1984764.53,563,1
2317948.42,1523917.23,2065090.09,8430422.61,621,0
607032.02,240212.32,1693068.45,2707575.47,705,1
1557441.62,933718.37,3460296.69,3960631.17,739,0
1256122.78,930167.4,1072504.81,3015466.76,622,0
524484.58,445605.31,596152.62,6457037.31,506,0
1165849.82,446274.49,697512.3,1056577.24,528,0
297699.7,129320.71,867265.31,4807088.76,678,0
174854.53,91796.27,271354.91,3377825.41,748,0
491982.24,417703.93,1322531.92,8847172.73,761,1
2893033.82,2404026.63,3007306.67,780450.33,666,0
1693635.65,445281.87,4373856.09,8305465.9,746,1
2900884.27,848076.06,468958.53,1718420.74,841,1
1354243.85,740576.95,3989969.31,931347.72,769,1
1004266.79,275805.29,2747777.47,2063112.44,742,1
1567811.4,692826.22,1708301.15,1071397.17,569,1
1374583.9,417694.49,3194761.84,5233790.28,746,1
406427.58,262238.56,917215.12,9882738.78,696,0
1958396.31,1693321.11,5295042.21,391557.15,715,0
726510.73,652198.59,669672.12,4638227.08,776,0
1896805.07,877592.51,2649002.12,3891399.77,685,1
1985583.17,1229689.22,5152586.01,3429083.82,639,1
540872.07,432366.3,1263335.65,3352042.92,543,0
277913.92,78433.83,328049.63,8955376.93,620,0
2364208.6,1614033.6,5998412.61,238812.69,671,1
1433421.23,696915.87,201914.75,7760418.05,677,0
268675.01,92505.43,630348.89,2566685.13,674,1
2985112.32,1438607.82,1851657.94,3863790.33,745,1
267563.63,67739.67,229666.64,4230491.63,736,1
2115602.16,1452963.84,3130339.17,3082080.95,643,0
2952668.88,1112919.57,3983751.2,980910.68,565,1
793622.3,331721.39,1239408.14,1187591.95,688,1
512523.17,145944.51,837630.34,3016404.68,850,1
452016.32,363991.29,449567.78,8227000.08,682,0
979497.93,534228.94,514904.96,1389545.15,620,1
393032.85,236017.33,906115.11,7439266.34,703,0
2107267.89,1261416.62,2528570.69,2924253.81,709,1
280646.21,136771.58,425886.97,8840476.1,708,1
1577324.17,528042.3,3050687.15,4311868.33,787,0
2990420.88,2157866.54,8160600.7,1758646.97,688,0
2460513.78,710939.34,5222830.48,9859152.28,782,1
1884136.37,513825.94,256954.14,1807513.47,673,1
988135.5,688830.77,2485833.79,5697817.22,801,1
1909297.93,660972.05,5666920.43,5714400.46,770,1
1628420.25,675372.52,2308212.54,3759493.84,742,1
1335641.81,711441.94,3885076.19,9517311.5,728,0
479060.09,246498.42,786610.07,8446551.9,850,1
2671152.22,1859136.34,3683112.87,8306704.63,757,1
1404375.48,893747.72,1396250.18,9742811.76,565,0
664405.28,432579.21,1310648.8,4598237.92,674,1
1166502.12,816362.55,804258.02,1016998.47,623,0
1300976.28,526672.81,409550.79,7666286.46,850,0
2499859.9,1064023.66,204266.82,3839085.17,775,0
2227481.7,1128438.72,1953814.05,1943934.26,850,0
2330984.19,967879.46,2767606.66,4858311.07,574,1
131990.67,117399.96,218606.91,9260903.45,760,0
1306846.59,1006058.01,1147737.34,1755002.34,513,0
1495898.04,471594.25,4416158.36,8494553.21,490,1
155657.6,31741.06,136237.06,4211139.17,610,0
853458.31,196251.28,1129062.32,1411179.71,801,1
2304840.49,854737.22,714105.26,8491403.92,550,0
497618.15,139335.02,389077.45,9697722.39,648,0
1652399.38,947381.18,239591.99,2948143.62,768,1
724085.43,579700.37,1215396.15,3070185.29,734,0
135150.25,96730.43,304519.73,3935932.53,850,1
799484.23,280560.08,469400.73,8150597.13,650,0
2930033.89,1404979.02,3233974.55,153651.11,605,1
2424457.62,1346849.12,120856.01,2278367.69,540,0
2882772.27,2211501.72,7260452.7,7073703.12,613,1
1514776.73,1192712.66,3544411.79,4086112.53,539,0
418234.98,349980.21,79365.14,3336441.45,470,0
1689082.52,939926.58,1848874.5,8729214.74,846,0
1417694.27,972527.39,4062913.08,9177472.51,654,0
2548635.54,709183.99,2997402.26,9482462.88,850,0
384439.48,229011.47,606886.18,2761877.8,566,0
1515899.3,567074.08,1615537.21,9129500.46,607,0
535141.13,268748.85,957043.27,7382807.27,572,0
1041560.19,670593.27,3056427.78,1584436.75,585,1
2238335.52,850321.63,6698235.87,6122186.78,737,1
1480452.58,350170.77,3440786.35,312031.45,706,1
1190076.03,246540.55,1443482.84,7098362.65,737,0
1243981.21,268092.47,1845193.1,7348996.85,784,0
1432395.63,294851.21,1532941.18,7903918.16,760,1
2376547.98,658894.46,7026796.18,1766624.29,549,1
2687045.6,987871.09,5705352.64,6301086.91,597,1
2870470.59,1018601.01,3865933.53,1829624.01,662,1
2382019.82,2121802.3,86576.44,9469168.33,850,0
1014680.0,420284.79,1584372.33,6766356.39,727,0
2095590.65,606033.39,6185732.21,998492.19,660,1
1369049.06,796641.13,2148288.14,1910970.69,717,0
838544.8,671314.0,458918.85,6651427.98,589,0
2538527.58,1712597.99,168256.76,4792871.44,676,1
211436.41,86109.06,224991.87,7376161.78,745,0
2715109.78,1610416.62,7479269.92,2843848.55,647,1
1438284.65,1007373.39,4299985.42,6596279.49,574,1
1947884.28,1382361.16,5524402.26,1810753.67,642,1
2012126.37,1341237.0,4403055.62,5459917.12,618,1
2695841.45,2182465.08,4513992.9,9580105.94,514,0
1946342.08,1574734.42,3449031.91,6300811.21,592,1
1880407.4,1138127.09,3040573.68,547436.49,510,0
293290.92,146909.26,622113.42,9888183.27,526,0
1603383.26,1040754.8,2014842.96,1610819.98,535,1
535490.1,413799.12,1075056.36,7194787.57,745,0
2238557.93,456568.38,816707.29,5348673.89,798,1
1585443.57,1418017.41,1263734.75,2978888.84,496,0
2072660.56,679885.81,5198251.58,1814239.33,808,1
220851.41,116868.89,598782.68,1818138.52,537,0
345896.85,280322.0,559323.75,8591076.83,724,0
2177337.83,778459.85,206644.28,8735479.52,675,0
309044.57,164954.6,859428.46,4678197.94,713,0
306644.51,89787.82,645852.45,1081033.56,533,0
135114.58,64389.32,167823.62,8847442.78,468,1
2873854.06,931113.82,5158961.26,4895814.04,569,1
2238774.24,1017611.15,2886506.49,4415686.11,692,1
1124429.08,518839.64,1569722.88,4103202.39,845,1
959953.19,859368.86,2553887.87,3681891.03,547,0
1114139.37,998680.12,538410.9,5283753.77,640,0
2346495.24,657840.87,729777.4,6065185.2,575,0
2017974.77,1429085.63,16519.61,4691000.43,648,1
637067.15,150489.17,600117.97,8971649.23,456,0
604917.07,133767.98,267519.31,3210729.22,799,0
385347.38,105482.58,254312.51,5804202.98,652,0
2014877.89,1764710.57,67935.53,3034541.51,741,0
2316680.72,1989112.45,1579017.71,7545832.74,626,0
868634.64,291643.62,867014.42,1066104.94,669,1
160740.39,50339.17,15222.51,1927555.02,762,0
338297.84,124620.32,616957.95,8021954.03,663,0
2906794.1,1630371.09,4960156.5,1872816.07,666,1
956789.85,572919.3,278528.55,6276176.14,570,0
2330747.13,827684.2,4160451.99,9703922.35,596,1
1911524.35,1394716.89,5726853.85,5252761.61,548,0
1207624.95,503201.88,3421692.83,1914594.64,576,0
696493.06,588879.26,5580.99,3240875.9,775,0
452020.61,298200.66,1078582.17,8243407.86,830,0
1883537.61,952026.24,1998086.51,3549026.09,525,0
2346437.96,1766723.25,448061.98,7248938.02,689,0
1967322.34,1519835.67,1746883.16,7784633.13,618,0
1637876.19,660616.27,1580893.74,5036769.33,789,1
221658.55,97042.15,347944.67,7842973.17,663,0
2908617.46,2487358.34,5768519.35,3203184.89,649,1
2416271.16,761895.54,5429764.41,5185788.48,575,0
949183.91,217842.73,700221.63,6881254.73,496,0
2941913.96,1523436.97,2839863.99,1722327.82,726,1
1845456.61,1404110.0,1707315.18,2772538.58,685,0
1789025.71,1324179.0,1946836.75,6537764.2,687,0
2269412.22,1914638.28,6805896.73,6570833.19,590,0
2454132.39,1406807.99,5727527.56,4958361.33,635,0
2003787.96,541113.46,5861022.47,7966074.3,729,1
471477.66,288583.12,980359.15,4846446.27,748,0
1080975.77,805193.91,1317506.35,8819156.54,532,0
2791442.56,740652.57,3263845.5,7372239.14,586,1
751385.27,241089.61,1101338.03,3181213.89,511,0
1179284.37,246002.8,1474824.06,3982777.38,670,1
1353022.96,832862.49,3362233.29,6693482.52,738,1
1374274.47,1127886.4,1917121.19,8949803.56,622,0
1877524.79,1256935.86,1665069.87,1828151.89,583,1
2834919.93,2515787.5,6590000.45,5170902.21,616,1
798008.86,194812.76,2045505.18,1231904.99,850,1
452353.99,376404.1,570548.15,2830578.8,769,0
672664.42,517849.23,1347633.2,6875514.52,723,1
2672082.21,1122191.87,471391.65,823459.62,682,0
1972851.36,1739006.5,3133666.35,6640467.89,648,0
929129.69,373098.0,125379.93,9013070.65,559,0
2466246.12,2028520.25,215975.39,9695234.4,543,0
2597972.99,2121307.31,4777086.62,2205490.4,593,1
2554891.58,1865991.46,2324967.05,7501534.67,554,0
2764886.95,1643529.9,6159093.93,9267385.96,589,0
831498.96,236147.3,2235275.15,959124.64,639,1
2289621.59,1310534.1,957459.12,4169534.9,647,0
1435564.54,645655.75,3120297.89,9198127.18,587,0
2541795.8,1917916.91,3923414.32,2067735.61,699,1
2212622.96,1616742.46,744232.88,9340918.8,631,0
2351697.59,1969379.19,4597046.3,5295561.11,671,1
2002869.33,421365.88,3662047.1,1043936.17,575,1
614543.43,470969.03,950652.97,4526279.3,719,0
1680578.06,1440126.73,4671021.55,3296298.89,596,1
2955542.24,2224076.02,4620219.16,2857931.4,810,0
2818425.39,820545.44,8375078.86,5437681.98,627,1
225203.83,57853.82,344040.84,4861747.27,640,0
577962.97,124026.04,200874.56,4845573.24,709,0
482013.44,308547.24,680320.4,927010.22,731,1
2205341.74,1413118.71,1206291.69,8033065.9,741,0
2471577.46,2201779.07,4427584.98,4840321.19,827,1
719182.96,344222.7,1495466.55,8218013.0,716,0
1566972.81,677456.25,2202076.03,8254716.68,643,0
2538038.78,1616978.03,743921.76,3205496.48,597,0
2225124.48,1730982.34,3128356.34,93245.72,636,0
1672487.9,1431217.74,408693.56,9116894.49,798,1
1812008.3,1381089.02,3708053.68,7618912.2,511,1
1574245.59,785031.86,3732701.07,1117156.97,568,1
962890.51,620525.13,2780000.65,7032183.99,628,0
1738563.78,1389824.45,776105.86,249231.52,566,0
2097767.38,1139982.97,3350682.03,326202.74,609,1
2632636.46,925847.3,4482358.69,5281941.23,830,1
1945244.93,620156.55,5383328.39,1005572.42,620,1
2307252.46,461705.26,4341856.71,9645148.4,691,1
564207.74,396506.35,246293.01,8943620.71,484,0
1438516.68,399573.97,1883095.97,6515629.71,539,0
127061.7,47100.17,249585.71,683904.26,743,0
815368.71,333089.07,1712970.04,3282110.82,816,1
2206738.97,1306976.25,5713737.09,3748643.83,672,1
2976248.86,1424343.7,1611702.33,4834754.37,619,0
387616.49,260583.63,1106500.28,1730583.6,699,1
1264333.52,302108.78,224315.82,5796240.85,390,0
2420205.81,694012.01,7142720.5,4385917.95,672,1
691703.34,380055.05,1779961.09,9475604.79,545,0
1709746.35,745236.29,3386696.95,9365142.53,729,0
2225906.76,906098.43,4908094.35,5676465.86,430,0
1886357.81,465778.82,411369.4,6461275.89,587,0
645271.73,533641.93,80297.35,1421074.85,645,0
1130615.25,773649.5,345173.88,2272066.23,573,0
2372996.18,676618.83,621913.52,9012118.27,612,0
1707256.89,419186.49,2803561.15,7006700.93,740,1
115165.88,101623.61,74435.39,1934830.46,647,0
2306873.2,1561339.73,5953156.0,5723592.55,556,0
202402.93,99626.62,270662.48,9350874.44,744,1
2262627.97,1563954.99,4721044.37,3484452.51,675,0
687193.62,501261.19,1345950.68,1898912.74,679,1
2878413.09,2147220.01,2762007.52,9423151.51,560,0
1167028.18,623793.03,851350.23,4639590.33,395,0
1048101.69,525012.93,1076787.03,4201557.89,559,0
531775.35,110460.19,1270929.85,2712293.64,549,0
986252.22,836923.76,1734650.54,8921273.68,588,0
2642287.21,1644336.33,2009765.9,8463886.83,565,0
2989369.58,1022985.46,7334535.83,4059754.47,661,1
